,Instance_ID,Hardship,Justify,Oct_7_Attack,Conflict_Year,Date,Source,Article_ID,Entity,Side,Civilian_Status,Location,Phrases
1956,IG_Hard_1957 ID_Past Conflicts_NYT_1037,Casualties,"Ms. Marouf’s son-in-law lost part of a leg and suffered internal injuries in a strike, which constitutes severe physical harm and falls under the 'Casualties' category. This is the most severe hardship mentioned in his story.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,"Ms. Marouf’s son-in-law, a father of four",Palestine,Civilian,Gaza,"{'Ms. Marouf’s son-in-law, a father of four, lost part of a leg and suffered internal injuries in a strike on Saturday as he headed to his work at a chicken shop.'}"
1957,IG_Hard_1958 ID_Past Conflicts_NYT_1037,Casualties,"Sabeen's story includes the killing of six neighborhood children by an Israeli tank shell, which is the most severe hardship mentioned, surpassing the destruction of homes and displacement.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,Sabeen,Palestine,Civilian,Gaza,"{'Also destroyed was the house of Ms. Marouf’s married daughter, Sabeen. “We all have childhood memories there,” Sabeen said of her mother’s house. “But the occupation killed our memories as well.”'}"
1958,IG_Hard_1959 ID_Past Conflicts_NYT_1037,Casualties,"Saja's story includes the killing of six neighborhood children by an Israeli tank shell, which is the most severe hardship mentioned in her narrative, surpassing deprivation and displacement.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,Saja,Palestine,Civilian,Gaza,"{'her daughter Saja, now 5, stared gravely from her mother’s arms and played with a shekel coin. “She won’t eat,” Ms. Marouf said.'}"
1959,IG_Hard_1960 ID_Past Conflicts_NYT_1037,Casualties,"Umm Samer Marouf's story includes the killing of six neighborhood children by an Israeli tank shell, severe injuries to her son-in-law, and multiple instances of displacement, deprivation, and psychological trauma. The most severe hardship is the casualties suffered by children and family members.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,Umm Samer Marouf,Palestine,Civilian,Gaza,"{'Umm Samer Marouf fled the northern Gaza Strip under Israeli bombardments that destroyed her family’s house and strawberry fields and left her deep in debt. Now, she and her seven children have fled again, from their half-built replacement home, and wonder if it, too, will be demolished.'}"
1960,IG_Hard_1961 ID_Past Conflicts_NYT_1037,Casualties,"The story of the Palestinian boy centers on him being beaten and burned to death in Jerusalem, which is a clear case of casualties and the most severe hardship mentioned in his narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1037,a Palestinian boy,Palestine,Civilian,Israel,{'a Palestinian boy was beaten and burned to death in Jerusalem in an apparent revenge attack.'}
1961,IG_Hard_1962 ID_Past Conflicts_NYT_1038,Casualties,"The story of 'a girl, 4, her father and her uncle' is that they were killed in an airstrike on a house in Rafah, which is a clear case of casualties and the most severe hardship mentioned in their narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1038,"a girl, 4, her father and her uncle",Palestine,Civilian,Gaza,"{'An airstrike on a house in Rafah in the southern Gaza Strip killed a girl, 4, her father and her uncle'}"
1962,IG_Hard_1963 ID_Past Conflicts_NYT_1038,Casualties,"The most severe hardship in the story of the two sisters is that they were injured by a rocket strike, with one of them severely wounded, which constitutes casualties.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1038,"two sisters, ages 15 and 10",Israel,Civilian,Israel,"{'a rocket struck a Bedouin village in the Negev desert and injured two sisters, ages 15 and 10, one of them severely'}"
1963,IG_Hard_1964 ID_Past Conflicts_NYT_1044,Imprisonment and Detention,"Tariq Abu Khdeir's story includes his beating and arrest, which constitutes imprisonment and detention, the most severe hardship mentioned in his narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1044,Tariq Abu Khdeir,Palestine,Civilian,Israel,"{'the beating and arrest of a Palestinian-American teenager, Tariq Abu Khdeir'}"
1964,IG_Hard_1965 ID_Past Conflicts_NYT_1044,Casualties,"The story of the Palestinian teenager centers on his kidnapping and killing, which constitutes the most severe hardship (Casualties) mentioned in his narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1044,a Palestinian teenager,Palestine,Civilian,Israel,"{'kidnapping and killing of a Palestinian teenager, apparently in revenge'}"
1965,IG_Hard_1966 ID_Past Conflicts_NYT_1045,Casualties,"Mousa Zaloum, 8, was the victim of an attempted abduction and physical assault, as he was choked with a rope by would-be kidnappers, resulting in red marks on his neck. Physical assault and attempted murder are classified under 'Casualties', which is the most severe hardship in his story.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1045,"Mousa Zaloum, 8",Palestine,Civilian,Jerusalem,"{'Mousa Zaloum, 8, was later photographed with red marks on his neck. In an interview with Channel 2 News in Israel the boy said the would-be kidnappers had choked him with a rope.'}"
1966,IG_Hard_1967 ID_Past Conflicts_NYT_1045,Casualties,"Muhammad Abu Khdeir was abducted, beaten, set on fire, and killed, which constitutes the most severe hardship of casualties (murder).",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1045,Muhammad Abu Khdeir,Palestine,Civilian,Jerusalem,"{'Muhammad Abu Khdeir, 16, who was waiting for his friends near the mosque on the main road of the well-to-do neighborhood of Shuafat, a few yards from his home. After forcing Muhammad into the car, a Hyundai, they sped off to a forest near the western entrance to Jerusalem. Muhammad was dragged from the vehicle and the adult bludgeoned him on the head a number of times with a wrench. The adult then set Muhammad on fire with the help of one of his young relatives. Leaving Muhammad to die, the three fled.'}"
1967,IG_Hard_1968 ID_Past Conflicts_NYT_1045,Casualties,"Rachel Fraenkel's story includes the kidnapping and murder of her son Naftali Fraenkel, as well as the deaths of Gilad Shaar and Eyal Yifrach, which are cases of casualties and represent the most severe hardship in her narrative.",No,2014,14 July 2014,NYT,ID_Past Conflicts_NYT_1045,Rachel Fraenkel,Israel,Civilian,Israel,"{'Rachel Fraenkel, the mother of Naftali Fraenkel, one of the Israeli teenagers kidnapped and murdered in the West Bank, spoke of her pain upon hearing about Muhammad’s death. Speaking to reporters outside her home after the shiva, the traditional seven-day Jewish mourning period, she said, “Even in the abyss of mourning for Gilad, Eyal and Naftali, it is difficult for me to describe how distressed we are by the outrage committed in Jerusalem — the shedding of innocent blood in defiance of all morality, of the Torah, of the foundation of the lives of our boys and of all of us in this country.”'}"
1968,IG_Hard_1969 ID_Past Conflicts_NYT_1046,Other Hardship,"Leah Perez experienced significant emotional distress and anxiety due to her responsibility for the safety of hundreds of people during a rocket attack, but there is no mention of casualties, injuries, or direct physical harm in her story.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1046,Leah Perez,Israel,Civilian,Israel,{'But afterward I could not sleep at all. I just kept thinking of all those people I had been responsible for. ...'}
1969,IG_Hard_1970 ID_Past Conflicts_NYT_1047,Other Hardship,"Fauzi's story in the article centers on his act of saving the narrator's life and his subsequent inability to work in Israel or even enter the country due to political changes. While there is mention of possible destitute conditions in Gaza and speculation about his current life, there is no direct evidence of casualties, imprisonment, or other more severe hardships experienced by Fauzi or those in his immediate story. The most severe hardship clearly linked to Fauzi is his exclusion from Israel and the loss of work opportunities, which falls under 'Other Hardship.'",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1047,Fauzi,Palestine,Civilian,Israel,"{'Fauzi, one of the Palestinian workers, ran inside and began pressing on my open veins, stanching the bleeding with his bare hands.'}"
1970,IG_Hard_1971 ID_Past Conflicts_NYT_1047,Health and Medical Conditions,"Nimrod Nir suffered a severe injury to his arm, resulting in massive bleeding, hospitalization for months, and lasting physical impairment. This is the most severe hardship directly described in his story.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1047,Nimrod Nir,Israel,Civilian,Israel,"{'It slashed through my arm, from elbow to shoulder. I was drowning in my own blood when Fauzi, one of the Palestinian workers, ran inside and began pressing on my open veins, stanching the bleeding with his bare hands.'}"
1971,IG_Hard_1972 ID_Past Conflicts_NYT_1048,Casualties,"The story of the 16-year-old Palestinian describes his death in a revenge attack by extremist Jews, which is the most severe hardship mentioned.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1048,16-year-old Palestinian,Palestine,Civilian,West Bank,"{'a 16-year-old Palestinian, in what the authorities say was a revenge attack by extremist Jews'}"
1972,IG_Hard_1973 ID_Past Conflicts_NYT_1048,Casualties,"Dror Khenin, 37, was killed by mortar fire while distributing food to soldiers near Gaza, which is a direct case of casualties and the most severe hardship in his story.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1048,"Dror Khenin, 37",Israel,Civilian,Israel,"{'Dror Khenin, 37, was killed by mortar fire while distributing food to soldiers near the entrance to Gaza'}"
1973,IG_Hard_1974 ID_Past Conflicts_NYT_1048,Casualties,"Ismail Fatouh, a 24-year-old farmer, was killed while working his land, which is a clear case of casualties and is the most severe hardship mentioned in his story.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1048,"Ismail Fatouh, 24-year-old farmer",Palestine,Civilian,Gaza,"{'a 24-year-old farmer, Ismail Fatouh, who was killed while working his land'}"
1974,IG_Hard_1975 ID_Past Conflicts_NYT_1050,Vulnerable and Affected Groups,"Ms. Salameh is described as a civilian mother living in a Palestinian neighborhood under threat from rocket attacks, afraid to take her son to bomb shelters due to fear of local Jewish residents, and critical of the lack of bomb shelters for protection. She is also described as being afraid to speak out due to fear of leadership repercussions. These factors collectively indicate her status as a vulnerable and affected civilian group in a conflict zone.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1050,Ms. Salameh,Palestine,Civilian,Jerusalem,"{'civilians like Ms. Salameh. These civilians are afraid to speak out and blame Hamas for its murderous regime and practices.', 'she criticizes Israel for failing to build bomb shelters in her Palestinian neighborhood to protect her from Palestinian rocket attacks.', 'Ms. Salameh says she won’t take her son to a bomb shelter because she is afraid of the Jewish residents of Pisgat Ze’ev and Neve Yaakov, which she identifies as “settlements.”'}"
1975,IG_Hard_1976 ID_Past Conflicts_NYT_1050,Other Hardship,"Rula Salameh's story mentions the destruction of her marriage due to the Arab-Israeli conflict, her fear of taking her son to a bomb shelter because of Jewish residents, and criticism of the lack of bomb shelters in her Palestinian neighborhood. While there are references to fear, emotional distress, and the impact of conflict on her personal life, there is no mention of casualties, imprisonment, or other more severe hardships. The most severe hardship described is emotional and psychological distress resulting from the conflict.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1050,Rula Salameh,Palestine,Civilian,Jerusalem,{'Never mind her claim that the Arab-Israeli conflict destroyed her marriage.'}
1976,IG_Hard_1977 ID_Past Conflicts_NYT_1054,Casualties,"Abu Anas's story includes references to the ongoing bombings that have killed nearly 200 Palestinians, including almost 40 children, and describes the psychological toll and fear experienced by his family, especially his 2-year-old daughter. The most severe hardship mentioned is the casualties resulting from the bombings.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1054,"Abu Anas, 45",Palestine,Civilian,Gaza,"{'Another, giving only a nickname, Abu Anas, 45, said he was surprised Hamas did not pause its attacks. Many Gazans oppose Hamas but are powerless against its arms, he said, and while differences are forgotten under Israeli fire, people want change and peace, even if it means compromise. “The people here look steadfast,” he said, “but psychologically they are very tired.”'}"
1977,IG_Hard_1978 ID_Past Conflicts_NYT_1054,Casualties,"Dr. Ayman al-Sahbani's story includes reference to the ongoing bombings in Gaza, which have killed nearly 200 Palestinians, including almost 40 children, and wounded many others. This represents the most severe hardship in his narrative.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1054,Dr. Ayman al-Sahbani,Palestine,Civilian,Gaza,"{'“Everyone wants it to stop,” said Dr. Ayman al-Sahbani, the emergency room chief at Al-Shifa Hospital here. “Who would want to be bombed?”'}"
1978,IG_Hard_1979 ID_Past Conflicts_NYT_1054,Casualties,"Maher al-Jarba, a 2-year-old boy, was one of the first casualties when Israel resumed airstrikes, suffering a fractured skull from a blast. His story centers on physical injury and terror resulting from the bombing, which is the most severe hardship described.",No,2014,15 July 2014,NYT,ID_Past Conflicts_NYT_1054,"Maher al-Jarba, 2",Palestine,Civilian,Gaza,"{'Maher al-Jarba, 2, one of the first casualties in the Gaza Strip when Israel resumed airstrikes after a six-hour pause on Tuesday, writhed in terror in an emergency-room bed as a nurse poked a needle into his hand. A blast had knocked the curly haired boy down 11 stone steps, fracturing his skull.'}"
